5955	0.9997
2100	0.9997
1315	0.9997
1969	0.9997
7514	0.9996
1314	0.9996
8570	0.9996
54431	0.9996
374354	0.9994
6949	0.9994
51513	0.9994
5211	0.9994
4179	0.9993
51602	0.9993
374454	0.9992
6279	0.9992
9221	0.9992
3611	0.9992
2956	0.9992
10109	0.9992
8678	0.9991
83481	0.9991
1021	0.9991
25939	0.9991
10044	0.9991
51495	0.9990
51206	0.9990
8795	0.9990
5159	0.9990
51008	0.9989
11014	0.9989
83933	0.9989
4436	0.9989
2618	0.9989
23150	0.9988
5476	0.9988
159371	0.9988
3996	0.9988
9928	0.9988
64005	0.9987
5296	0.9987
8763	0.9986
26095	0.9986
85236	0.9986
488	0.9986
3675	0.9985
829	0.9985
5747	0.9985
3858	0.9985
29760	0.9985
1265	0.9985
3337	0.9985
9276	0.9985
26155	0.9984
5033	0.9983
919	0.9983
1434	0.9983
5291	0.9983
3662	0.9983
3716	0.9983
56886	0.9983
254228	0.9982
2002	0.9982
975	0.9982
695	0.9981
7430	0.9981
3310	0.9981
30011	0.9981
9122	0.9981
2064	0.9981
3265	0.9981
5217	0.9981
3091	0.9980
5591	0.9980
5339	0.9980
3687	0.9980
51426	0.9980
140801	0.9979
7448	0.9979
1399	0.9979
1524	0.9979
50619	0.9979
1829	0.9979
3852	0.9978
1823	0.9978
10985	0.9978
4893	0.9977
7037	0.9977
10282	0.9977
51741	0.9977
2923	0.9977
55161	0.9976
1030	0.9976
10096	0.9976
10093	0.9976
372	0.9976
54814	0.9976
10521	0.9976
5245	0.9976
3845	0.9976
