81542	1.0000
353513	1.0000
8517	1.0000
5599	1.0000
331	1.0000
8678	1.0000
997	1.0000
57520	1.0000
9817	1.0000
3091	1.0000
988	1.0000
5226	1.0000
51231	1.0000
10725	1.0000
26270	1.0000
11060	1.0000
2100	1.0000
10579	1.0000
3161	1.0000
1465	1.0000
23224	1.0000
25777	1.0000
55795	1.0000
25824	1.0000
57470	1.0000
9530	1.0000
113791	1.0000
288	1.0000
6499	1.0000
55072	1.0000
1107	1.0000
8793	1.0000
23542	1.0000
7189	1.0000
84557	1.0000
581	1.0000
7520	1.0000
3611	1.0000
80279	1.0000
3799	1.0000
9682	1.0000
112399	1.0000
28960	1.0000
10572	1.0000
3925	1.0000
1615	1.0000
57619	1.0000
3094	1.0000
57498	1.0000
7704	1.0000
11171	1.0000
117159	1.0000
25814	1.0000
873	1.0000
144100	1.0000
5496	1.0000
2735	1.0000
79734	1.0000
3630	1.0000
10432	1.0000
6238	1.0000
27338	1.0000
6198	1.0000
6598	1.0000
896	1.0000
54583	1.0000
84464	1.0000
1029	1.0000
9276	1.0000
5791	1.0000
22976	1.0000
55705	1.0000
5478	1.0000
7453	1.0000
9055	1.0000
26036	1.0000
6199	1.0000
23111	1.0000
10051	1.0000
7345	1.0000
10665	1.0000
1200	1.0000
84271	1.0000
8471	1.0000
4223	1.0000
51596	1.0000
8813	1.0000
5603	1.0000
57379	1.0000
7494	1.0000
9524	1.0000
23363	1.0000
6741	1.0000
150274	1.0000
81030	1.0000
55717	1.0000
26054	1.0000
7182	1.0000
79585	1.0000
7024	1.0000
