55705	0.9985
5591	0.9982
10985	0.9980
8577	0.9979
57510	0.9977
1315	0.9977
1523	0.9976
94015	0.9976
1969	0.9976
10526	0.9973
2177	0.9973
1434	0.9973
50628	0.9972
23041	0.9971
55770	0.9971
6252	0.9970
472	0.9969
10970	0.9969
9894	0.9969
55127	0.9968
5799	0.9967
5878	0.9966
1201	0.9966
7179	0.9966
3895	0.9966
27319	0.9964
958	0.9964
857	0.9964
81622	0.9963
23392	0.9963
975	0.9962
22820	0.9962
23534	0.9961
10955	0.9961
9689	0.9961
11260	0.9961
4968	0.9960
9197	0.9960
9026	0.9960
51338	0.9960
23166	0.9959
9044	0.9959
3837	0.9958
1620	0.9958
3842	0.9957
51752	0.9957
57181	0.9956
53916	0.9956
10527	0.9956
26173	0.9956
25921	0.9956
682	0.9955
5595	0.9955
5395	0.9955
9781	0.9955
5579	0.9955
79711	0.9954
488	0.9954
55290	0.9954
4436	0.9954
409	0.9953
9675	0.9953
2923	0.9953
6455	0.9953
10067	0.9953
80164	0.9952
545	0.9952
6383	0.9950
444	0.9950
51495	0.9950
84561	0.9950
9937	0.9950
440026	0.9949
1314	0.9949
7517	0.9949
8412	0.9949
10673	0.9949
3106	0.9949
4851	0.9949
10972	0.9948
401647	0.9948
11018	0.9947
64786	0.9947
2348	0.9947
6457	0.9947
57674	0.9947
51296	0.9946
5170	0.9946
51194	0.9946
284369	0.9946
408	0.9946
55183	0.9946
64210	0.9946
93380	0.9946
6949	0.9945
55716	0.9945
55698	0.9945
550	0.9945
57221	0.9945
29126	0.9945
