55161	0.9993
372	0.9992
1717	0.9991
57510	0.9991
5297	0.9991
1434	0.9990
55705	0.9989
1315	0.9988
11260	0.9987
9894	0.9987
1314	0.9987
488	0.9987
10985	0.9985
50628	0.9985
9524	0.9985
2181	0.9984
5635	0.9983
23195	0.9983
10613	0.9982
84188	0.9982
3842	0.9981
79751	0.9981
11218	0.9980
10527	0.9980
11180	0.9979
54814	0.9979
26958	0.9979
2222	0.9979
22870	0.9978
11171	0.9978
55127	0.9978
22908	0.9976
10048	0.9976
9855	0.9976
3895	0.9976
54892	0.9975
57650	0.9975
25929	0.9975
9697	0.9975
55858	0.9974
54929	0.9973
51429	0.9973
11329	0.9973
10994	0.9973
84928	0.9972
55770	0.9972
22931	0.9971
5573	0.9970
958	0.9970
9221	0.9970
56704	0.9970
10970	0.9970
2348	0.9970
2734	0.9969
8766	0.9969
1604	0.9969
259	0.9968
1267	0.9968
8402	0.9968
5902	0.9968
80185	0.9968
10857	0.9968
23041	0.9967
3930	0.9966
1828	0.9966
23527	0.9966
81555	0.9965
6949	0.9965
29108	0.9965
23187	0.9964
51144	0.9964
9670	0.9963
6652	0.9963
9448	0.9963
54431	0.9962
51495	0.9962
64425	0.9962
2475	0.9962
5159	0.9962
50488	0.9962
55612	0.9962
84172	0.9961
60386	0.9961
9675	0.9961
50618	0.9961
10592	0.9960
79073	0.9960
9590	0.9958
8396	0.9958
22820	0.9958
3611	0.9958
1399	0.9957
824	0.9957
10061	0.9957
10955	0.9957
7345	0.9956
200576	0.9956
5211	0.9955
10526	0.9955
55215	0.9955
