8517	1.0000
2475	1.0000
137075	1.0000
3551	1.0000
3091	1.0000
23187	1.0000
79751	1.0000
26284	1.0000
9817	1.0000
10522	1.0000
10892	1.0000
8915	1.0000
4780	1.0000
4361	1.0000
4683	1.0000
8453	1.0000
5925	1.0000
2697	1.0000
28996	1.0000
23317	1.0000
30836	1.0000
4942	1.0000
1019	1.0000
5553	1.0000
11329	1.0000
222229	1.0000
11059	1.0000
93953	1.0000
408	1.0000
6279	1.0000
6280	1.0000
9197	1.0000
6742	1.0000
6418	1.0000
1917	1.0000
10992	1.0000
7153	1.0000
57805	1.0000
3676	1.0000
9493	1.0000
8125	1.0000
2118	1.0000
5468	1.0000
3265	1.0000
5894	1.0000
51176	1.0000
7421	1.0000
51343	1.0000
3654	1.0000
6651	1.0000
23367	1.0000
23528	1.0000
8945	1.0000
7415	1.0000
7189	1.0000
10111	1.0000
10273	1.0000
3308	1.0000
7419	1.0000
51780	1.0000
1434	1.0000
151649	1.0000
3667	1.0000
10454	1.0000
2932	1.0000
8312	1.0000
6598	1.0000
27338	1.0000
6198	1.0000
51720	1.0000
919	1.0000
84464	1.0000
329	1.0000
7334	1.0000
8837	1.0000
30011	1.0000
7337	1.0000
7187	1.0000
958	1.0000
25831	1.0000
80755	1.0000
2817	1.0000
10397	1.0000
284695	1.0000
1201	1.0000
51144	1.0000
84557	1.0000
8878	1.0000
1457	1.0000
1460	1.0000
3611	1.0000
55735	1.0000
5589	1.0000
6135	1.0000
4297	1.0000
3661	1.0000
5905	1.0000
7329	1.0000
2194	1.0000
23524	1.0000
