445582	0.9939
6787	0.9938
653857	0.9935
63891	0.9935
975	0.9935
11025	0.9933
4935	0.9933
3965	0.9931
6362	0.9929
25962	0.9928
51234	0.9928
8530	0.9927
5579	0.9926
7124	0.9926
9905	0.9926
6041	0.9926
57586	0.9926
8577	0.9926
6568	0.9925
26747	0.9925
5868	0.9924
3191	0.9924
83639	0.9924
6462	0.9924
5877	0.9924
1193	0.9924
23483	0.9924
284004	0.9923
9564	0.9923
3699	0.9923
55366	0.9923
132	0.9923
25865	0.9923
26330	0.9923
3106	0.9923
1956	0.9922
644591	0.9922
9928	0.9922
1315	0.9922
9748	0.9922
1848	0.9921
6272	0.9921
1176	0.9921
408	0.9921
7706	0.9921
161198	0.9921
84267	0.9921
6009	0.9921
728378	0.9921
5578	0.9921
4151	0.9920
1845	0.9920
541565	0.9920
2923	0.9920
92140	0.9920
29978	0.9920
5962	0.9920
133418	0.9920
27319	0.9919
4831	0.9919
9368	0.9919
54997	0.9919
55808	0.9919
5860	0.9919
255520	0.9919
6710	0.9919
55701	0.9918
8345	0.9918
55604	0.9918
5906	0.9918
23510	0.9918
10988	0.9917
387496	0.9917
5269	0.9917
9951	0.9917
5174	0.9917
4914	0.9917
1762	0.9917
10720	0.9917
221002	0.9917
55607	0.9917
6569	0.9917
92400	0.9917
6457	0.9917
8218	0.9916
90488	0.9916
145501	0.9916
55867	0.9916
10381	0.9916
7278	0.9916
57126	0.9916
56940	0.9916
90167	0.9916
3845	0.9916
488	0.9915
7184	0.9915
203111	0.9915
389816	0.9915
7306	0.9915
375	0.9915
