84539	1.0000
3354	1.0000
8843	1.0000
3091	1.0000
3551	1.0000
2475	1.0000
10663	1.0000
8517	1.0000
2359	1.0000
27199	1.0000
997	1.0000
9978	1.0000
1869	1.0000
5925	1.0000
1977	1.0000
11065	1.0000
51529	1.0000
4085	1.0000
347148	1.0000
222545	1.0000
128674	1.0000
8620	1.0000
2829	1.0000
3060	1.0000
9002	1.0000
8111	1.0000
2914	1.0000
29	1.0000
4113	1.0000
94233	1.0000
259290	1.0000
3361	1.0000
57413	1.0000
23620	1.0000
5731	1.0000
6224	1.0000
259296	1.0000
6167	1.0000
2852	1.0000
80024	1.0000
9263	1.0000
10886	1.0000
23536	1.0000
79924	1.0000
3274	1.0000
6218	1.0000
129521	1.0000
6171	1.0000
4361	1.0000
8453	1.0000
6921	1.0000
6885	1.0000
1027	1.0000
2033	1.0000
6654	1.0000
2932	1.0000
8312	1.0000
7323	1.0000
23118	1.0000
5058	1.0000
5879	1.0000
8737	1.0000
3024	1.0000
10454	1.0000
1399	1.0000
2146	1.0000
23512	1.0000
6923	1.0000
2547	1.0000
7520	1.0000
891	1.0000
983	1.0000
5295	1.0000
3667	1.0000
6500	1.0000
6502	1.0000
8454	1.0000
7124	1.0000
1499	1.0000
999	1.0000
1642	1.0000
8451	1.0000
135656	1.0000
90649	1.0000
79974	1.0000
404203	1.0000
353513	1.0000
2357	1.0000
54207	1.0000
6205	1.0000
5032	1.0000
79683	1.0000
152877	1.0000
163778	1.0000
161247	1.0000
158584	1.0000
147949	1.0000
1360	1.0000
353164	1.0000
9290	1.0000
