59349	1.0000
10106	1.0000
3981	1.0000
2932	1.0000
8717	1.0000
25824	1.0000
9817	1.0000
51366	1.0000
1114	1.0000
10519	1.0000
92140	1.0000
4102	1.0000
1785	1.0000
9821	1.0000
9830	1.0000
388789	1.0000
9168	1.0000
2597	1.0000
9842	1.0000
5478	1.0000
203100	1.0000
3611	1.0000
22933	1.0000
808	1.0000
5621	1.0000
6310	1.0000
23621	1.0000
4082	1.0000
653269	1.0000
140838	1.0000
51031	1.0000
5805	1.0000
3164	1.0000
7347	1.0000
10013	1.0000
79577	1.0000
5495	1.0000
328	1.0000
57407	1.0000
9564	1.0000
51097	1.0000
6462	1.0000
3316	1.0000
322	1.0000
1191	1.0000
54514	1.0000
150709	1.0000
826	1.0000
7917	1.0000
23317	1.0000
7184	1.0000
25793	1.0000
49855	1.0000
642	1.0000
4117	1.0000
5318	1.0000
64759	1.0000
2872	1.0000
23637	1.0000
2023	1.0000
84955	1.0000
152002	1.0000
54332	1.0000
5134	1.0000
10044	1.0000
10551	1.0000
90379	1.0000
6009	1.0000
5597	1.0000
9043	1.0000
9306	1.0000
11315	1.0000
3337	1.0000
79038	1.0000
10056	1.0000
58478	1.0000
7375	1.0000
25865	1.0000
51070	1.0000
56647	1.0000
84898	1.0000
6622	1.0000
10432	1.0000
23390	1.0000
4343	1.0000
55364	1.0000
274	1.0000
5908	1.0000
124044	1.0000
10211	1.0000
22874	1.0000
55662	1.0000
5303	1.0000
65977	1.0000
2934	1.0000
55139	1.0000
10755	1.0000
10202	1.0000
57410	1.0000
4137	1.0000
